time,lasttime,lat,lng,speed,course,altitude,comment
2020-05-09 05:18:35,2020-05-09 05:18:35,53.00311,-1.24822,2,334,1217.98,"Clb=5.7m/s t=-273.0C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 05:19:05,2020-05-09 05:19:05,53.00326,-1.24633,22,105,1369.16,"Clb=4.4m/s t=8.1C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 05:19:35,2020-05-09 05:19:35,53.00280,-1.24496,20,121,1516.99,"Clb=5.0m/s t=7.2C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 05:20:05,2020-05-09 05:20:05,53.00285,-1.24296,9,82,1670.00,"Clb=5.0m/s t=6.5C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 05:20:35,2020-05-09 05:20:35,53.00333,-1.24190,17,60,1824.53,"Clb=4.7m/s t=5.3C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 05:21:05,2020-05-09 05:21:05,53.00335,-1.24044,17,101,1994.92,"Clb=5.0m/s t=3.7C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 05:21:35,2020-05-09 05:21:35,53.00295,-1.23874,22,129,2157.68,"Clb=4.4m/s t=2.4C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 05:22:05,2020-05-09 05:22:05,53.00290,-1.23686,15,147,2310.08,"Clb=4.0m/s t=1.4C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 05:22:35,2020-05-09 05:22:35,53.00279,-1.23569,20,81,2469.49,"Clb=4.9m/s t=0.2C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 05:23:05,2020-05-09 05:23:05,53.00300,-1.23354,15,134,2624.94,"Clb=6.1m/s t=-1.2C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 05:24:35,2020-05-09 05:24:35,53.00232,-1.22649,7,159,3105.30,"Clb=5.7m/s t=-4.2C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 05:25:05,2020-05-09 05:25:05,53.00205,-1.22476,11,44,3280.87,"Clb=7.7m/s t=-4.8C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 05:25:35,2020-05-09 05:25:35,53.00216,-1.22287,11,14,3443.33,"Clb=5.7m/s t=-5.6C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 05:26:05,2020-05-09 05:26:05,53.00252,-1.22115,9,120,3601.52,"Clb=5.1m/s t=-6.5C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 05:26:35,2020-05-09 05:26:35,53.00322,-1.21949,17,87,3770.99,"Clb=7.8m/s t=-7.2C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 05:27:05,2020-05-09 05:27:05,53.00393,-1.21670,26,62,3931.92,"Clb=6.5m/s t=-8.0C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 05:27:35,2020-05-09 05:27:35,53.00404,-1.21344,30,58,4099.56,"Clb=5.8m/s t=-9.4C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 05:28:05,2020-05-09 05:28:05,53.00422,-1.21039,13,62,4260.80,"Clb=5.6m/s t=-10.2C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 05:28:35,2020-05-09 05:28:35,53.00406,-1.20776,20,101,4421.43,"Clb=6.8m/s t=-11.0C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 05:29:05,2020-05-09 05:29:05,53.00380,-1.20494,7,130,4584.80,"Clb=6.1m/s t=-12.0C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 05:29:35,2020-05-09 05:29:35,53.00347,-1.20275,26,86,4736.59,"Clb=3.7m/s t=-13.2C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 05:30:05,2020-05-09 05:30:05,53.00376,-1.20020,15,77,4891.43,"Clb=7.2m/s t=-14.7C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 05:30:35,2020-05-09 05:30:35,53.00451,-1.19784,26,65,5048.71,"Clb=3.9m/s t=-16.0C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 05:31:05,2020-05-09 05:31:05,53.00517,-1.19404,39,89,5213.91,"Clb=5.9m/s t=-15.8C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 05:31:35,2020-05-09 05:31:35,53.00581,-1.19038,41,61,5386.43,"Clb=6.9m/s t=-17.2C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 05:32:05,2020-05-09 05:32:05,53.00659,-1.18722,20,33,5553.76,"Clb=7.4m/s t=-18.5C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 05:33:05,2020-05-09 05:33:05,53.00730,-1.18219,20,86,5865.27,"Clb=6.8m/s t=-21.1C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 05:33:35,2020-05-09 05:33:35,53.00763,-1.17940,15,68,6026.81,"Clb=4.9m/s t=-22.0C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 05:34:05,2020-05-09 05:34:05,53.00791,-1.17767,24,75,6193.54,"Clb=7.2m/s t=-22.9C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 05:34:35,2020-05-09 05:34:35,53.00789,-1.17635,7,134,6355.38,"Clb=6.3m/s t=-23.9C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 05:35:06,2020-05-09 05:35:06,53.00798,-1.17412,22,82,6521.50,"Clb=7.3m/s t=-24.5C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 05:35:30,2020-05-09 05:35:30,53.00769,-1.17247,19,142,6677.86,"Clb=3.1m/s t=-25.8C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.0"
2020-05-09 05:35:35,2020-05-09 05:35:35,53.00761,-1.17235,19,132,6687.31,"Clb=5.2m/s t=-25.9C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 05:36:05,2020-05-09 05:36:05,53.00770,-1.17044,17,94,6857.09,"Clb=7.6m/s t=-27.4C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 05:36:35,2020-05-09 05:36:35,53.00795,-1.16860,17,64,7036.92,"Clb=5.8m/s t=-28.3C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 05:37:05,2020-05-09 05:37:05,53.00861,-1.16713,26,42,7210.65,"Clb=5.8m/s t=-30.0C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 05:37:35,2020-05-09 05:37:35,53.00923,-1.16558,22,52,7377.07,"Clb=4.2m/s t=-31.5C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 05:38:00,2020-05-09 05:38:00,53.00955,-1.16449,7,119,7511.49,"Clb=7.3m/s t=-32.8C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.0"
2020-05-09 05:38:05,2020-05-09 05:38:05,53.00956,-1.16398,26,68,7554.47,"Clb=7.8m/s t=-33.1C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 05:38:35,2020-05-09 05:38:35,53.00960,-1.16154,26,83,7738.26,"Clb=7.3m/s t=-34.6C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 05:39:05,2020-05-09 05:39:05,53.00956,-1.15902,15,74,7918.70,"Clb=3.6m/s t=-36.2C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 05:39:35,2020-05-09 05:39:35,53.00933,-1.15636,26,86,8098.54,"Clb=4.5m/s t=-37.8C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 05:40:05,2020-05-09 05:40:05,53.00924,-1.15352,28,81,8264.35,"Clb=5.9m/s t=-39.3C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 05:40:35,2020-05-09 05:40:35,53.00937,-1.15017,35,75,8447.53,"Clb=6.4m/s t=-40.8C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 05:41:05,2020-05-09 05:41:05,53.00948,-1.14587,35,83,8582.25,"Clb=4.0m/s t=-41.8C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 05:41:30,2020-05-09 05:41:30,53.00964,-1.14148,37,87,8730.08,"Clb=5.8m/s t=-43.1C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.0"
2020-05-09 05:41:35,2020-05-09 05:41:35,53.00964,-1.14120,30,93,8739.23,"Clb=5.1m/s t=-43.2C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 05:42:00,2020-05-09 05:42:00,53.00966,-1.14076,41,85,8757.82,"Clb=6.6m/s t=-43.4C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.0"
2020-05-09 05:42:05,2020-05-09 05:42:05,53.00991,-1.13676,31,88,8885.83,"Clb=5.3m/s t=-44.5C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 05:42:30,2020-05-09 05:42:35,53.01022,-1.13230,41,106,9057.74,"Clb=8.4m/s t=-45.7C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 05:43:05,2020-05-09 05:43:05,53.01050,-1.12743,46,78,9218.07,"Clb=4.9m/s t=-47.0C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 05:44:05,2020-05-09 05:44:05,53.01132,-1.11778,48,93,9537.80,"Clb=5.7m/s t=-49.7C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 05:44:30,2020-05-09 05:44:30,53.01150,-1.11425,44,71,9639.30,"Clb=5.3m/s t=-50.2C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.0"
2020-05-09 05:44:35,2020-05-09 05:44:35,53.01166,-1.11165,57,94,9706.97,"Clb=3.7m/s t=-50.8C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 05:45:35,2020-05-09 05:45:35,53.01128,-1.09793,67,92,9981.90,"Clb=6.1m/s t=-52.7C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 05:46:05,2020-05-09 05:46:05,53.01096,-1.09030,61,97,10141.31,"Clb=6.1m/s t=-54.0C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 05:46:35,2020-05-09 05:46:35,53.01068,-1.08267,61,94,10298.58,"Clb=5.8m/s t=-55.4C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 05:47:00,2020-05-09 05:47:05,53.01043,-1.07459,63,95,10473.84,"Clb=5.4m/s t=-56.8C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 05:47:30,2020-05-09 05:47:35,53.01051,-1.06630,67,84,10630.20,"Clb=7.1m/s t=-57.6C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 05:48:00,2020-05-09 05:48:05,53.00972,-1.05832,61,101,10791.14,"Clb=4.0m/s t=-58.4C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 05:48:30,2020-05-09 05:48:35,53.00929,-1.05155,54,89,10924.95,"Clb=3.4m/s t=-58.0C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 05:49:00,2020-05-09 05:49:05,53.00958,-1.04385,69,79,11063.94,"Clb=4.7m/s t=-58.0C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 05:49:35,2020-05-09 05:49:35,53.01053,-1.03574,76,82,11202.92,"Clb=4.9m/s t=-58.1C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 05:50:00,2020-05-09 05:50:05,53.01100,-1.02701,67,93,11356.85,"Clb=5.2m/s t=-57.0C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 05:50:30,2020-05-09 05:50:35,53.01117,-1.01967,59,87,11521.74,"Clb=4.2m/s t=-56.5C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 05:51:00,2020-05-09 05:51:05,53.01162,-1.01203,67,84,11663.78,"Clb=4.8m/s t=-56.2C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 05:51:30,2020-05-09 05:51:35,53.01199,-1.00477,44,79,11800.64,"Clb=3.5m/s t=-55.9C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 05:52:00,2020-05-09 05:52:05,53.01304,-0.99752,63,83,11940.84,"Clb=4.9m/s t=-54.1C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 05:52:35,2020-05-09 05:52:35,53.01378,-0.98850,70,80,12077.09,"Clb=6.0m/s t=-52.2C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 05:53:00,2020-05-09 05:53:00,53.01440,-0.98074,61,79,12209.37,"Clb=5.2m/s t=-52.5C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.0"
2020-05-09 05:53:05,2020-05-09 05:53:05,53.01443,-0.98048,63,78,12213.95,"Clb=4.0m/s t=-52.5C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 05:53:35,2020-05-09 05:53:35,53.01515,-0.97270,63,86,12348.97,"Clb=4.0m/s t=-52.7C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 05:54:01,2020-05-09 05:54:01,53.01587,-0.96477,59,85,12496.80,"Clb=5.2m/s Type=RS41 Details on http://radiosondy.info"
2020-05-09 05:54:17,2020-05-09 05:54:17,53.01613,-0.96065,63,88,12574.22,"Clb=4.9m/s Type=RS41 Details on http://radiosondy.info"
2020-05-09 05:54:30,2020-05-09 05:54:30,53.01639,-0.95760,57,81,12632.44,"Clb=5.6m/s t=-54.2C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.0"
2020-05-09 05:54:49,2020-05-09 05:54:49,53.01654,-0.95281,59,86,12726.92,"Clb=5.8m/s Type=RS41 Details on http://radiosondy.info"
2020-05-09 05:55:05,2020-05-09 05:55:05,53.01664,-0.95029,56,89,12780.57,"Clb=5.2m/s t=-54.7C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 05:55:35,2020-05-09 05:55:35,53.01691,-0.94324,57,85,12928.70,"Clb=4.7m/s t=-54.3C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 05:55:54,2020-05-09 05:55:54,53.01714,-0.93697,59,89,13057.63,"Clb=5.1m/s Type=RS41-SG Details on http://radiosondy.info"
2020-05-09 05:56:00,2020-05-09 05:56:05,53.01715,-0.93575,59,88,13083.84,"Clb=5.4m/s t=-54.2C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 05:56:26,2020-05-09 05:56:26,53.01757,-0.92944,56,78,13217.96,"Clb=4.2m/s t=-54.2C Type=RS41-SG Details on http://radiosondy.info"
2020-05-09 05:56:35,2020-05-09 05:56:35,53.01767,-0.92881,50,76,13231.37,"Clb=4.5m/s t=-54.6C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 05:57:05,2020-05-09 05:57:05,53.01844,-0.92195,56,78,13375.23,"Clb=5.1m/s t=-54.2C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 05:57:35,2020-05-09 05:57:35,53.01900,-0.91496,56,90,13522.76,"Clb=4.4m/s t=-53.3C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 05:58:05,2020-05-09 05:58:05,53.01932,-0.90873,54,88,13670.28,"Clb=4.7m/s t=-53.5C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 05:58:30,2020-05-09 05:58:35,53.01968,-0.90269,50,83,13819.63,"Clb=5.0m/s t=-53.0C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 05:59:05,2020-05-09 05:59:05,53.02021,-0.89652,46,83,13963.50,"Clb=3.1m/s t=-52.2C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 05:59:30,2020-05-09 05:59:30,53.02078,-0.89024,50,81,14109.80,"Clb=4.9m/s t=-52.5C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.0"
2020-05-09 06:00:30,2020-05-09 06:00:35,53.02182,-0.87765,48,77,14403.02,"Clb=4.3m/s t=-52.5C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 06:01:05,2020-05-09 06:01:05,53.02218,-0.87169,43,81,14556.03,"Clb=4.3m/s t=-52.7C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 06:01:35,2020-05-09 06:01:35,53.02179,-0.86657,37,102,14715.74,"Clb=5.3m/s t=-53.0C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 06:02:00,2020-05-09 06:02:00,53.02189,-0.86237,39,72,14869.36,"Clb=6.2m/s t=-53.2C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.0"
2020-05-09 06:02:35,2020-05-09 06:02:35,53.02246,-0.85699,43,84,15026.34,"Clb=4.4m/s t=-52.3C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 06:03:05,2020-05-09 06:03:05,53.02209,-0.85191,41,107,15176.30,"Clb=4.3m/s t=-51.8C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 06:03:35,2020-05-09 06:03:35,53.02135,-0.84790,28,107,15330.53,"Clb=5.4m/s t=-52.0C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 06:04:05,2020-05-09 06:04:05,53.02118,-0.84460,20,99,15488.11,"Clb=4.8m/s t=-52.5C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 06:04:35,2020-05-09 06:04:35,53.02148,-0.84140,31,71,15639.90,"Clb=4.9m/s t=-52.3C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 06:05:00,2020-05-09 06:05:00,53.02159,-0.83804,33,89,15781.02,"Clb=5.4m/s t=-52.5C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.0"
2020-05-09 06:05:05,2020-05-09 06:05:05,53.02160,-0.83760,33,87,15796.87,"Clb=5.1m/s t=-52.6C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 06:05:35,2020-05-09 06:05:35,53.02194,-0.83336,39,88,15955.67,"Clb=5.8m/s t=-53.0C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 06:06:00,2020-05-09 06:06:00,53.02220,-0.82875,31,89,16104.72,"Clb=5.3m/s t=-52.4C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.0"
2020-05-09 06:06:05,2020-05-09 06:06:05,53.02219,-0.82861,33,92,16109.29,"Clb=4.4m/s t=-52.4C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 06:06:30,2020-05-09 06:06:35,53.02238,-0.82389,39,95,16267.18,"Clb=5.9m/s t=-52.3C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 06:07:00,2020-05-09 06:07:00,53.02235,-0.81980,31,99,16413.78,"Clb=4.3m/s t=-52.4C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.0"
2020-05-09 06:07:56,2020-05-09 06:07:56,53.02106,-0.81105,44,117,16706.39,"Clb=4.8m/s t=-51.8C Type=RS41-SG Details on http://radiosondy.info"
2020-05-09 06:08:05,2020-05-09 06:08:05,53.02094,-0.81064,39,115,16721.94,"Clb=4.3m/s t=-52.1C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 06:08:28,2020-05-09 06:08:28,53.02029,-0.80712,30,105,16869.77,"Clb=6.0m/s t=-52.6C 404.20MHz Type=RS41-SG Details on http://radiosondy.info"
2020-05-09 06:08:35,2020-05-09 06:08:35,53.02027,-0.80700,28,98,16874.95,"Clb=4.8m/s t=-53.0C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 06:09:00,2020-05-09 06:09:05,53.01995,-0.80409,24,98,17032.83,"Clb=5.0m/s t=-53.7C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 06:09:30,2020-05-09 06:09:30,53.01985,-0.80088,39,100,17181.27,"Clb=5.6m/s t=-53.7C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.0"
2020-05-09 06:09:35,2020-05-09 06:09:35,53.01983,-0.80058,35,93,17192.55,"Clb=5.2m/s t=-53.7C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 06:09:48,2020-05-09 06:09:48,53.01983,-0.79781,35,94,17294.35,"Clb=4.2m/s t=-53.7C 404.20MHz Type=RS41-SG Details on http://radiosondy.info"
2020-05-09 06:10:04,2020-05-09 06:10:04,53.01967,-0.79592,30,105,17377.56,"Clb=4.7m/s t=-53.9C 404.20MHz Type=RS41-SG Details on http://radiosondy.info"
2020-05-09 06:10:20,2020-05-09 06:10:20,53.01943,-0.79421,26,116,17461.99,"Clb=4.7m/s t=-54.3C 404.20MHz Type=RS41-SG Details on http://radiosondy.info"
2020-05-09 06:10:35,2020-05-09 06:10:35,53.01934,-0.79345,22,71,17506.80,"Clb=5.0m/s t=-54.9C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 06:10:52,2020-05-09 06:10:52,53.01943,-0.79123,24,104,17625.67,"Clb=6.6m/s t=-54.7C 404.20MHz Type=RS41-SG Details on http://radiosondy.info"
2020-05-09 06:11:00,2020-05-09 06:11:00,53.01928,-0.79058,24,106,17657.67,"Clb=4.6m/s t=-55.0C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.0"
2020-05-09 06:11:05,2020-05-09 06:11:05,53.01926,-0.79048,24,100,17662.86,"Clb=6.1m/s t=-55.0C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 06:11:24,2020-05-09 06:11:24,53.01896,-0.78739,30,106,17793.00,"Clb=4.4m/s t=-54.8C 404.20MHz Type=RS41-SG Details on http://radiosondy.info"
2020-05-09 06:11:30,2020-05-09 06:11:30,53.01888,-0.78687,20,99,17818.30,"Clb=3.9m/s t=-55.1C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.0"
